Game,PlayerID,Health,ActionType,ActionString,HeuristicValue,RoundNum
8,2,49,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",23.068,27
8,0,63,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",11.781,28
8,1,58,TOVPlayerUseCard,Played the card: Dazzle,13.684,28
8,2,59,TOVPlayerUseCard,Played the card: Heal,26.419,28
8,0,62,TOVPlayerUseCard,Played the card: Empower,12.075,29
8,1,57,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",13.981,29
8,2,68,TOVPlayerUseCard,Played the card: Heal,25.516,29
8,0,62,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",12.343,30
8,1,57,TOVPlayerUseCard,Played the card: Taunt,14.331,30
8,2,58,TOVPlayerUseCard,Played the card: Life tap,29.37,30
8,0,59,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",13.953,31
