Game,PlayerID,Health,ActionType,ActionString,HeuristicValue,RoundNum
5,0,52,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",36.311,25
5,1,67,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",12.021,25
5,2,17,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",17.153,25
5,0,52,TOVPlayerAttack,Default Attack against 25,37.694,26
5,1,67,TOVPlayerUseCard,Played the card: Dazzle,12.801,26
5,2,16,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",18.013,26
5,0,50,TOVPlayerAttack,Default Attack against 23,39.037,27
5,1,67,TOVPlayerAttack,Default Attack against 21,13.581,27
5,2,26,TOVPlayerUseCard,Played the card: Heal,22.308,27
5,0,50,TOVPlayerAttack,Default Attack against 24,40.56,28
5,1,67,TOVPlayerUseCard,Played the card: Dazzle,14.308,28
5,2,34,TOVPlayerUseCard,Played the card: Heal,23.417,28
5,0,50,TOVPlayerUseCard,Played the card: Cleave,41.803,29
5,1,66,TOVPlayerAttack,Default Attack against 20,15.036,29
5,2,31,TOVPlayerAttack,Default Attack against 21,21.205,29
5,0,47,TOVPlayerAttack,Default Attack against 28,42.545,30
5,1,63,TOVPlayerAttack,Default Attack against 29,15.791,30
5,2,29,TOVPlayerAttack,Default Attack against 24,21.966,30
5,0,47,TOVPlayerAttack,Default Attack against 20,43.719,31
5,1,61,TOVPlayerUseCard,Played the card: null,16.464,31
5,2,18,TOVPlayerUseCard,Played the card: Life tap,25.175,31
5,0,44,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",44.738,32
5,1,59,TOVPlayerUseCard,Played the card: Taunt,18.937,32
5,2,16,TOVPlayerAttack,Default Attack against 23,23.131,32
5,0,44,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",45.775,33
5,1,58,TOVPlayerAttack,Default Attack against 26,19.634,33
5,2,16,TOVPlayerUseCard,Played the card: null,23.822,33
5,0,44,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",51.614,34
5,1,58,TOVPlayerAttack,Default Attack against 28,20.283,34
5,2,23,TOVPlayerUseCard,Played the card: Heal,28.305,34
5,0,41,TOVPlayerAttack,Default Attack against 26,52.646,35
5,1,58,TOVPlayerAttack,Default Attack against 30,21.168,35
5,2,23,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",25.369,35
5,0,39,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",53.64,36
5,1,56,TOVPlayerUseCard,Played the card: Dazzle,21.787,36
5,2,33,TOVPlayerUseCard,Played the card: Heal,29.974,36
5,0,36,TOVPlayerUseCard,Played the card: Cleave,54.599,37
5,1,55,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",22.35,37
5,2,42,TOVPlayerUseCard,Played the card: Heal,30.872,37
5,0,33,TOVPlayerUseCard,Played the card: Empower,55.522,38
5,1,53,TOVPlayerUseCard,Played the card: null,22.912,38
5,2,41,TOVPlayerAttack,Default Attack against 21,27.741,38
5,0,30,TOVPlayerAttack,Default Attack against 24,56.412,39
5,1,50,TOVPlayerAttack,Default Attack against 20,23.528,39
5,2,51,TOVPlayerUseCard,Played the card: Heal,32.828,39
5,0,30,TOVPlayerAttack,Default Attack against 22,57.27,40
5,1,50,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",24.017,40
5,2,39,TOVPlayerUseCard,Played the card: Life tap,35.812,40
5,0,29,TOVPlayerAttack,Default Attack against 22,58.096,41
5,1,50,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",24.488,41
5,2,27,TOVPlayerUseCard,Played the card: Life tap,36.114,41
5,0,26,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",58.893,42
5,1,50,TOVPlayerAttack,Default Attack against 25,24.981,42
5,2,24,TOVPlayerAttack,Default Attack against 20,37.419,42
5,0,26,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",59.66,43
5,1,47,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",24.919,43
5,2,22,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",37.916,43
5,0,24,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",60.4,44
5,1,44,TOVPlayerUseCard,Played the card: Taunt,25.431,44
5,2,32,TOVPlayerUseCard,Played the card: Heal,42.808,44
5,0,22,TOVPlayerAttack,Default Attack against 28,61.112,45
5,1,42,TOVPlayerUseCard,Played the card: Dazzle,25.848,45
5,2,30,TOVPlayerAttack,Default Attack against 28,47.421,45
5,0,22,TOVPlayerAttack,Default Attack against 25,61.799,46
5,1,39,TOVPlayerAttack,Default Attack against 28,26.29,46
5,2,27,TOVPlayerAttack,Default Attack against 25,47.965,46
5,0,20,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",62.461,47
5,1,39,TOVPlayerUseCard,Played the card: null,26.664,47
5,2,16,TOVPlayerUseCard,Played the card: Life tap,51.478,47
5,0,17,TOVPlayerAttack,Default Attack against 25,63.099,48
5,1,36,TOVPlayerUseCard,Played the card: Taunt,27.114,48
5,2,15,TOVPlayerAttack,Default Attack against 30,48.73,48
5,0,15,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",63.713,49
5,1,33,TOVPlayerAttack,Default Attack against 26,27.48,49
5,2,13,TOVPlayerAttack,Default Attack against 26,49.212,49
5,0,15,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",64.305,50
5,1,32,TOVPlayerAttack,Default Attack against 25,27.864,50
5,2,10,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",49.59,50
5,0,14,TOVPlayerUseCard,Played the card: Empower,64.876,51
5,1,32,TOVPlayerUseCard,Played the card: Dazzle,28.209,51
5,2,100,TOVPlayerUseCard,Played the card: Life tap,52.013,51
5,0,11,TOVPlayerAttack,Default Attack against 22,65.426,52
5,1,31,TOVPlayerUseCard,Played the card: null,28.513,52
5,2,99,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",49.063,52
5,0,8,TOVPlayerAttack,Default Attack against 22,65.956,53
5,1,30,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",28.806,53
5,2,86,TOVPlayerUseCard,Played the card: Life tap,52.951,53
5,0,8,TOVPlayerUseCard,Played the card: Cleave,66.466,54
5,1,27,TOVPlayerUseCard,Played the card: null,29.068,54
5,2,86,TOVPlayerUseCard,Played the card: null,53.384,54
5,0,6,TOVPlayerAttack,Default Attack against 21,66.959,55
5,1,25,TOVPlayerUseCard,Played the card: Dazzle,29.348,55
5,2,76,TOVPlayerUseCard,Played the card: Life tap,53.823,55
5,0,4,TOVPlayerUseCard,Played the card: Cleave,67.433,56
5,1,23,TOVPlayerUseCard,Played the card: Dazzle,29.616,56
5,2,76,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",50.729,56
5,0,1,TOVPlayerAttack,Default Attack against 21,67.89,57
5,1,23,TOVPlayerAttack,Default Attack against 23,29.928,57
5,2,74,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",51.098,57
5,0,100,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",68.33,58
5,1,23,TOVPlayerUseCard,Played the card: Taunt,30.289,58
5,2,63,TOVPlayerUseCard,Played the card: Life tap,55.01,58
5,0,98,TOVPlayerAttack,Default Attack against 28,68.754,59
5,1,20,TOVPlayerUseCard,Played the card: Taunt,30.603,59
5,2,63,TOVPlayerAttack,Default Attack against 23,51.887,59
5,0,96,TOVPlayerAttack,Default Attack against 30,69.163,60
5,1,17,TOVPlayerAttack,Default Attack against 30,31.191,60
5,2,51,TOVPlayerUseCard,Played the card: Life tap,66.952,60
5,0,96,TOVPlayerUseCard,Played the card: null,69.557,61
5,1,15,TOVPlayerUseCard,Played the card: Dazzle,31.409,61
5,2,39,TOVPlayerUseCard,Played the card: Life tap,66.525,61
5,0,96,TOVPlayerAttack,Default Attack against 30,69.937,62
5,1,14,TOVPlayerAttack,Default Attack against 23,31.683,62
5,2,36,TOVPlayerAttack,Default Attack against 25,63.256,62
5,0,95,TOVPlayerAttack,Default Attack against 21,70.303,63
5,1,13,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",31.877,63
5,2,25,TOVPlayerUseCard,Played the card: Life tap,66.884,63
5,0,95,TOVPlayerUseCard,Played the card: Cleave,70.655,64
5,1,12,TOVPlayerAttack,Default Attack against 25,32.13,64
5,2,23,TOVPlayerAttack,Default Attack against 21,63.927,64
5,0,95,TOVPlayerUseCard,Played the card: null,70.995,65
5,1,11,TOVPlayerAttack,Default Attack against 21,32.377,65
5,2,20,TOVPlayerUseCard,Played the card: null,64.134,65
5,0,93,TOVPlayerUseCard,Played the card: Empower,71.323,66
5,1,9,TOVPlayerAttack,Default Attack against 27,32.592,66
5,2,8,TOVPlayerUseCard,Played the card: Life tap,67.641,66
5,0,92,TOVPlayerUseCard,Played the card: Cleave,71.638,67
5,1,7,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",32.736,67
5,2,18,TOVPlayerUseCard,Played the card: Heal,71.638,67
5,0,90,TOVPlayerUseCard,Played the card: Cleave,71.942,68
5,1,5,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",32.87,68
5,2,26,TOVPlayerUseCard,Played the card: Heal,71.942,68
5,0,88,TOVPlayerAttack,Default Attack against 28,72.235,69
5,1,4,TOVPlayerUseCard,Played the card: Taunt,33.133,69
5,2,34,TOVPlayerUseCard,Played the card: Heal,72.235,69
5,0,88,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",72.517,70
5,1,1,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",33.23,70
5,2,43,TOVPlayerUseCard,Played the card: Heal,72.517,70
5,0,86,TOVPlayerAttack,Default Attack against 27,72.789,71
5,1,1,TOVPlayerAttack,Default Attack against 25,33.423,71
5,2,30,TOVPlayerUseCard,Played the card: Life tap,72.789,71
5,0,84,TOVPlayerAttack,Default Attack against 21,73.052,72
5,1,100,TOVPlayerAttack,Default Attack against 26,32.835,72
5,2,27,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",66.517,72
5,0,83,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",73.304,73
5,1,97,TOVPlayerAttack,Default Attack against 21,33.132,73
5,2,26,TOVPlayerAttack,Default Attack against 30,66.76,73
5,0,83,TOVPlayerUseCard,Played the card: Empower,73.548,74
5,1,94,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",33.341,74
5,2,36,TOVPlayerUseCard,Played the card: Heal,72.033,74
5,0,81,TOVPlayerAttack,Default Attack against 29,73.782,75
5,1,93,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",33.498,75
5,2,36,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",67.575,75
5,0,78,TOVPlayerUseCard,Played the card: Cleave,74.008,76
5,1,90,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",33.698,76
5,2,44,TOVPlayerUseCard,Played the card: Heal,74.008,76
5,0,76,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",74.226,77
5,1,87,TOVPlayerAttack,Default Attack against 20,33.954,77
5,2,52,TOVPlayerUseCard,Played the card: Heal,74.226,77
5,0,75,TOVPlayerUseCard,Played the card: Cleave,74.436,78
5,1,87,TOVPlayerAttack,Default Attack against 22,34.117,78
5,2,40,TOVPlayerUseCard,Played the card: Life tap,74.436,78
5,0,75,TOVPlayerAttack,Default Attack against 20,74.638,79
5,1,85,TOVPlayerAttack,Default Attack against 24,34.318,79
5,2,37,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",74.638,79
5,0,75,TOVPlayerAttack,Default Attack against 21,74.833,80
5,1,85,TOVPlayerAttack,Default Attack against 22,34.501,80
5,2,25,TOVPlayerUseCard,Played the card: Life tap,74.833,80
5,0,72,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.021,81
5,1,83,TOVPlayerUseCard,Played the card: Taunt,34.775,81
5,2,14,TOVPlayerUseCard,Played the card: Life tap,75.021,81
5,0,71,TOVPlayerUseCard,Played the card: Empower,75.202,82
5,1,80,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",34.951,82
5,2,2,TOVPlayerUseCard,Played the card: Life tap,75.202,82
5,0,69,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.377,83
5,1,79,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",35.075,83
5,2,1,TOVPlayerAttack,Default Attack against 28,75.377,83
5,0,68,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.545,84
5,1,79,TOVPlayerAttack,Default Attack against 21,35.254,84
5,2,100,TOVPlayerAttack,Default Attack against 24,75.545,84
5,0,68,TOVPlayerUseCard,Played the card: Cleave,75.707,85
5,1,77,TOVPlayerUseCard,Played the card: Taunt,35.515,85
5,2,88,TOVPlayerUseCard,Played the card: Life tap,75.707,85
5,0,68,TOVPlayerUseCard,Played the card: Empower,75.863,86
5,1,77,TOVPlayerAttack,Default Attack against 25,45.278,86
5,2,85,TOVPlayerAttack,Default Attack against 23,75.863,86
5,0,67,TOVPlayerAttack,Default Attack against 21,76.013,87
5,1,77,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",45.38,87
5,2,75,TOVPlayerUseCard,Played the card: Life tap,76.013,87
5,0,67,TOVPlayerUseCard,Played the card: Empower,76.158,88
5,1,77,TOVPlayerUseCard,Played the card: Taunt,45.599,88
5,2,73,TOVPlayerUseCard,Played the card: null,76.158,88
5,0,67,TOVPlayerAttack,Default Attack against 28,76.298,89
5,1,75,TOVPlayerAttack,Default Attack against 21,45.81,89
5,2,61,TOVPlayerUseCard,Played the card: Life tap,76.298,89
5,0,67,TOVPlayerAttack,Default Attack against 26,76.433,90
5,1,72,TOVPlayerUseCard,Played the card: null,45.974,90
5,2,58,TOVPlayerAttack,Default Attack against 23,76.433,90
5,0,64,TOVPlayerUseCard,Played the card: Cleave,76.562,91
5,1,70,TOVPlayerAttack,Default Attack against 30,46.198,91
5,2,58,TOVPlayerAttack,Default Attack against 23,76.562,91
5,0,61,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",76.687,92
5,1,67,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",46.356,92
5,2,57,TOVPlayerAttack,Default Attack against 24,76.687,92
5,0,59,TOVPlayerUseCard,Played the card: null,76.808,93
5,1,67,TOVPlayerUseCard,Played the card: Dazzle,46.463,93
5,2,46,TOVPlayerUseCard,Played the card: Life tap,76.808,93
5,0,59,TOVPlayerAttack,Default Attack against 25,76.924,94
5,1,64,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",46.616,94
5,2,43,TOVPlayerAttack,Default Attack against 26,76.924,94
5,0,58,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",77.036,95
5,1,64,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",46.693,95
5,2,42,TOVPlayerAttack,Default Attack against 20,77.036,95
5,0,57,TOVPlayerUseCard,Played the card: Cleave,77.143,96
5,1,63,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",46.791,96
5,2,32,TOVPlayerUseCard,Played the card: Life tap,77.143,96
5,0,57,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",77.247,97
5,1,62,TOVPlayerUseCard,Played the card: Dazzle,46.911,97
5,2,32,TOVPlayerAttack,Default Attack against 30,77.247,97
5,0,54,TOVPlayerUseCard,Played the card: Empower,77.347,98
5,1,61,TOVPlayerUseCard,Played the card: Dazzle,47.029,98
5,2,29,TOVPlayerAttack,Default Attack against 30,77.347,98
5,0,51,TOVPlayerAttack,Default Attack against 26,77.444,99
5,1,59,TOVPlayerUseCard,Played the card: null,59.324,99
5,2,27,TOVPlayerAttack,Default Attack against 24,77.444,99
5,0,51,TOVPlayerAttack,Default Attack against 30,77.537,100
5,1,58,TOVPlayerAttack,Default Attack against 25,59.497,100
5,2,37,TOVPlayerUseCard,Played the card: Heal,77.537,100
5,0,50,TOVPlayerAttack,Default Attack against 23,77.626,101
5,1,55,TOVPlayerUseCard,Played the card: Dazzle,69.431,101
5,2,37,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",77.626,101
5,0,49,TOVPlayerAttack,Default Attack against 25,77.713,102
5,1,54,TOVPlayerAttack,Default Attack against 29,69.573,102
5,2,34,TOVPlayerAttack,Default Attack against 22,77.713,102
5,0,48,TOVPlayerUseCard,Played the card: null,77.796,103
5,1,54,TOVPlayerUseCard,Played the card: Taunt,69.772,103
5,2,34,TOVPlayerAttack,Default Attack against 23,77.796,103
5,0,47,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",77.876,104
5,1,51,TOVPlayerAttack,Default Attack against 23,69.992,104
5,2,21,TOVPlayerUseCard,Played the card: Life tap,77.876,104
5,0,44,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",77.953,105
5,1,51,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",70.063,105
5,2,18,TOVPlayerAttack,Default Attack against 27,77.953,105
5,0,44,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.028,106
5,1,48,TOVPlayerAttack,Default Attack against 22,69.626,106
5,2,26,TOVPlayerUseCard,Played the card: Heal,78.028,106
5,0,41,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.099,107
5,1,48,TOVPlayerAttack,Default Attack against 23,69.78,107
5,2,24,TOVPlayerAttack,Default Attack against 29,78.099,107
5,0,39,TOVPlayerUseCard,Played the card: Empower,78.168,108
5,1,46,TOVPlayerUseCard,Played the card: null,69.84,108
5,2,23,TOVPlayerAttack,Default Attack against 29,78.168,108
5,0,36,TOVPlayerAttack,Default Attack against 21,78.235,109
5,1,43,TOVPlayerAttack,Default Attack against 22,69.952,109
5,2,22,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.235,109
5,0,35,TOVPlayerUseCard,Played the card: Empower,78.299,110
5,1,40,TOVPlayerUseCard,Played the card: Taunt,70.121,110
5,2,19,TOVPlayerAttack,Default Attack against 24,78.299,110
5,0,34,TOVPlayerAttack,Default Attack against 30,78.361,111
5,1,37,TOVPlayerAttack,Default Attack against 22,70.239,111
5,2,27,TOVPlayerUseCard,Played the card: Heal,78.361,111
5,0,34,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.421,112
5,1,36,TOVPlayerUseCard,Played the card: null,70.287,112
5,2,36,TOVPlayerUseCard,Played the card: Heal,78.421,112
5,0,33,TOVPlayerUseCard,Played the card: Cleave,78.478,113
5,1,35,TOVPlayerAttack,Default Attack against 26,70.377,113
5,2,35,TOVPlayerAttack,Default Attack against 30,78.478,113
5,0,31,TOVPlayerAttack,Default Attack against 24,78.533,114
5,1,34,TOVPlayerAttack,Default Attack against 25,70.464,114
5,2,33,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.533,114
5,0,29,TOVPlayerAttack,Default Attack against 20,78.587,115
5,1,31,TOVPlayerUseCard,Played the card: Dazzle,70.512,115
5,2,23,TOVPlayerUseCard,Played the card: Life tap,78.587,115
5,0,28,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.638,116
5,1,31,TOVPlayerAttack,Default Attack against 28,70.648,116
5,2,21,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.638,116
5,0,28,TOVPlayerUseCard,Played the card: Cleave,78.688,117
5,1,30,TOVPlayerAttack,Default Attack against 22,70.733,117
5,2,9,TOVPlayerUseCard,Played the card: Life tap,78.688,117
5,0,25,TOVPlayerAttack,Default Attack against 20,78.735,118
5,1,27,TOVPlayerAttack,Default Attack against 28,78.735,118
5,2,7,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.735,118
5,0,22,TOVPlayerAttack,Default Attack against 21,78.781,119
5,1,24,TOVPlayerUseCard,Played the card: Dazzle,78.781,119
5,2,7,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.781,119
5,0,22,TOVPlayerAttack,Default Attack against 23,78.826,120
5,1,22,TOVPlayerAttack,Default Attack against 29,78.826,120
5,2,5,TOVPlayerAttack,Default Attack against 26,78.826,120
5,0,20,TOVPlayerAttack,Default Attack against 27,78.868,121
5,1,19,TOVPlayerUseCard,Played the card: null,78.868,121
5,2,5,TOVPlayerAttack,Default Attack against 20,78.868,121
5,0,20,TOVPlayerAttack,Default Attack against 29,78.909,122
5,1,17,TOVPlayerUseCard,Played the card: Taunt,78.909,122
5,2,15,TOVPlayerUseCard,Played the card: Heal,78.909,122
5,0,20,TOVPlayerAttack,Default Attack against 22,78.949,123
5,1,15,TOVPlayerUseCard,Played the card: Taunt,78.949,123
5,2,13,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.949,123
5,0,19,TOVPlayerUseCard,Played the card: Empower,78.987,124
5,1,13,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",78.987,124
5,2,10,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.987,124
5,0,16,TOVPlayerUseCard,Played the card: Cleave,79.024,125
5,1,11,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",79.024,125
5,2,8,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",79.024,125
5,0,14,TOVPlayerUseCard,Played the card: Cleave,79.06,126
5,1,10,TOVPlayerUseCard,Played the card: Taunt,79.06,126
5,2,8,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",79.06,126
5,0,12,TOVPlayerUseCard,Played the card: Empower,79.094,127
5,1,7,TOVPlayerAttack,Default Attack against 30,79.094,127
5,2,8,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",79.094,127
5,0,9,TOVPlayerUseCard,Played the card: Cleave,79.127,128
5,1,7,TOVPlayerAttack,Default Attack against 26,79.127,128
5,2,100,TOVPlayerUseCard,Played the card: Life tap,79.127,128
5,0,7,TOVPlayerUseCard,Played the card: Empower,79.159,129
5,1,4,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",79.159,129
5,2,97,TOVPlayerUseCard,Played the card: Heal,79.159,129
5,0,6,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",79.189,130
5,1,1,TOVPlayerAttack,Default Attack against 20,79.189,130
5,2,94,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",79.189,130
5,0,3,TOVPlayerAttack,Default Attack against 24,79.219,131
5,1,100,TOVPlayerUseCard,Played the card: null,79.219,131
5,2,92,TOVPlayerAttack,Default Attack against 21,79.219,131
5,0,1,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",79.247,132
5,1,99,TOVPlayerAttack,Default Attack against 27,79.247,132
5,2,91,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",79.247,132
5,0,100,TOVPlayerAttack,Default Attack against 23,79.274,133
5,1,99,TOVPlayerUseCard,Played the card: Taunt,79.274,133
5,2,88,TOVPlayerAttack,Default Attack against 22,79.274,133
5,0,98,TOVPlayerAttack,Default Attack against 22,79.301,134
5,1,99,TOVPlayerAttack,Default Attack against 28,79.301,134
5,2,75,TOVPlayerUseCard,Played the card: Life tap,79.301,134
6,0,98,TOVPlayerUseCard,Played the card: Empower,-20.0,0
6,1,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-20.0,0
6,2,87,TOVPlayerUseCard,Played the card: Life tap,-20.0,0
6,0,96,TOVPlayerUseCard,Played the card: Cleave,-18.352,1
6,1,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",-18.018,1
6,2,94,TOVPlayerUseCard,Played the card: Heal,-18.052,1
6,0,96,TOVPlayerUseCard,Played the card: null,-16.758,2
6,1,95,TOVPlayerUseCard,Played the card: null,-15.448,2
6,2,93,TOVPlayerAttack,Default Attack against 28,-16.749,2
6,0,94,TOVPlayerUseCard,Played the card: Cleave,-15.212,3
6,1,94,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",-13.042,3
6,2,90,TOVPlayerAttack,Default Attack against 22,-15.16,3
6,0,92,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-13.713,4
6,1,94,TOVPlayerUseCard,Played the card: Taunt,-10.859,4
6,2,80,TOVPlayerUseCard,Played the card: Life tap,-13.146,4
6,0,89,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-11.875,5
6,1,93,TOVPlayerAttack,Default Attack against 27,-8.741,5
6,2,77,TOVPlayerAttack,Default Attack against 22,-12.179,5
6,0,86,TOVPlayerUseCard,Played the card: null,-10.408,6
6,1,90,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-6.922,6
6,2,74,TOVPlayerAttack,Default Attack against 30,-10.757,6
6,0,86,TOVPlayerUseCard,Played the card: Empower,-8.988,7
6,1,88,TOVPlayerUseCard,Played the card: null,-4.976,7
6,2,73,TOVPlayerAttack,Default Attack against 25,-9.377,7
6,0,83,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-7.911,8
6,1,86,TOVPlayerUseCard,Played the card: null,-3.092,8
6,2,73,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",-7.452,8
6,0,81,TOVPlayerUseCard,Played the card: Empower,-6.615,9
6,1,83,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",-1.587,9
6,2,72,TOVPlayerAttack,Default Attack against 23,-6.084,9
6,0,78,TOVPlayerAttack,Default Attack against 29,-5.344,10
6,1,81,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",0.15,10
6,2,69,TOVPlayerAttack,Default Attack against 28,-4.656,10
6,0,77,TOVPlayerUseCard,Played the card: Empower,-4.131,11
6,1,78,TOVPlayerUseCard,Played the card: Dazzle,1.849,11
6,2,56,TOVPlayerUseCard,Played the card: Life tap,-2.144,11
6,0,76,TOVPlayerAttack,Default Attack against 28,-2.799,12
6,1,75,TOVPlayerAttack,Default Attack against 30,3.518,12
6,2,55,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",-2.151,12
6,0,74,TOVPlayerUseCard,Played the card: Cleave,-1.636,13
6,1,73,TOVPlayerAttack,Default Attack against 20,5.133,13
6,2,44,TOVPlayerUseCard,Played the card: Life tap,0.183,13
6,0,73,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",-0.998,14
6,1,73,TOVPlayerAttack,Default Attack against 21,6.668,14
6,2,42,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",-0.121,14
6,0,70,TOVPlayerUseCard,Played the card: Cleave,4.023,15
6,1,72,TOVPlayerUseCard,Played the card: Taunt,8.195,15
6,2,41,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",0.961,15
6,0,70,TOVPlayerUseCard,Played the card: Cleave,5.255,16
6,1,71,TOVPlayerUseCard,Played the card: Dazzle,9.638,16
6,2,41,TOVPlayerAttack,Default Attack against 23,2.044,16
6,0,69,TOVPlayerUseCard,Played the card: null,6.428,17
6,1,68,TOVPlayerAttack,Default Attack against 27,11.069,17
6,2,51,TOVPlayerUseCard,Played the card: Heal,5.641,17
6,0,68,TOVPlayerAttack,Default Attack against 30,7.589,18
6,1,68,TOVPlayerAttack,Default Attack against 26,12.438,18
6,2,41,TOVPlayerUseCard,Played the card: Life tap,8.172,18
6,0,68,TOVPlayerUseCard,Played the card: Cleave,8.71,19
6,1,65,TOVPlayerUseCard,Played the card: Dazzle,13.776,19
6,2,28,TOVPlayerUseCard,Played the card: Life tap,9.103,19
